AIND-ID	型	意味	作業可否	該当箇所	前後文脈	作業者への指示
AIND-D09506	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$533452572849$# $$$	الحاكم وثب على ولده فيها يوسف إمام الجامع . ###$533452572849$# $$$ محمد بن أبي والي . في ابن محمد بن موسى بن أب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09511	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$764973959359$# $$$	غيره . مات في سنة ثمان وأربعين رحمه الله . ###$764973959359$# $$$ محمد بن يحيى بن شاكر بن عبد الغني البدر أبو	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09522	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$561214671066$# $$$	ذ ذاك عنها فما وافقوه عفا الله عنه وإيانا . ###$561214671066$# $$$ محمد بن يحيى بن محمد بن إبرهيم بن أحمد البدر	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09526	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$229948541167$# $$$	نجم بن عرب ومات في الطاعون سنة سبع وتسعين . ###$229948541167$# $$$ محمد بن يحيى بن محمد بن محمد بن محمد زين الع	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09537	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$613035297034$# $$$	يه جمع ونسبوه إلى مظالم ونحوها فالله أعلم . ###$613035297034$# $$$ محمد بن أبي يزيد الدلجي . مضى في قريش من الق	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09543	IDEOSPACE	全角スペース（変換ノイズ）	◎	　	جهيزه في هذه الأيام مجردا عن الأهالي والأقوام قبل اشتداد الحر وغلبة الأوام فإن الفصل أطيب و	半角スペースとして扱う。
AIND-D09552	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$960063621419$# $$$	في المحرم سنة إحدى . قاله شيخنا في إنبائه . ###$960063621419$# $$$ محمد بن أبي اليمن . هو محمد بن محمد بن محمد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09552	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$175519058220$# $$$	. هو محمد بن محمد بن محمد بن علي بن أحمد . ###$175519058220$# $$$ محمد بن أبي اليمن الطبري جماعة منهم الزكي أ	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09580	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$215876651370$# $$$	سكر وزاد ونحو ذلك رحمه الله وسامحه وإيانا . ###$215876651370$# $$$ محمد بن يوسف بن علي أبو الطيب القنبشي المكي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09587	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$755016681853$# $$$	نة سبع وخمسين فقد غلط رحمه الله ونفعنا به . ###$755016681853$# $$$ محمد بن يوسف بن محمد بن يوسف السيوطي . في اب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09603	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$724813498764$# $$$	خذ عنه الخواجا الشهاب أحمد قاوان . مات في . ###$724813498764$# $$$ محمد بن يوسف . في ابن إبرهيم بن يوسف .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09611	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$173845531031$# $$$	. ومات في سنة بضع وستين وأظنه كان حنبليا . ###$173845531031$# $$$ محمد الشمس بن الشرف الششتري المدني المقرئ .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09611	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$841679391127$# $$$	ن بن البرجي . مضى في محمد بن محمد بن محمد . ###$841679391127$# $$$ محمد بن تقي الدين الجهيني . في ابن أبي بكر ب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09612	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$123618740635$# $$$	لي ومني أشياء ورجع في رجب سنة تسع وثمانين . ###$123618740635$# $$$ محمد بن شرف الدين الششتري . أشير إليه قريبا	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09612	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$238467172765$# $$$	مد بن شرف الدين الششتري . أشير إليه قريبا . ###$238467172765$# $$$ محمد بن مجد الدين المكراني المكي . في ابن إس	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09612	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$571222280606$# $$$	يل بن إبرهيم وفي ابن عبد القادر بن إبرهيم . ###$571222280606$# $$$ محمد بن مظفر الدين . مضى في ابن محمد بن عبد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09612	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$649479604640$# $$$	ين . مضى في ابن محمد بن عبد الله بن محمد . ###$649479604640$# $$$ محمد بن ناصر الدين الجندي . هو ابن محمد بن ب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09624	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$747810867643$# $$$	يذكر بمشاركة ، ومات تقريبا سنة ست وثمانين . ###$747810867643$# $$$ محمد البدر النويري الحنفي . مضى في ابن محمد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09624	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$605493938622$# $$$	د بن محمد بن محمد بن عبد الرحيم بن إبرهيم . ###$605493938622$# $$$ محمد البهاء بن البرجي المحتسب . في ابن حسن ب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09624	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$201636989376$# $$$	حتسب . في ابن حسن بن عبد الله بل ابن محمد . ###$201636989376$# $$$ محمد البهاء المحلي الفرضي ابن الواعظ . في مح	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09643	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$620874451414$# $$$	اشتغل في النحو والفقه ولكنه لم ينجب فيهما. ###$620874451414$# $$$ محمد الكمال أبو البركات السكندري المالكي ويع	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09650	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$857655495147$# $$$	قريبا الشمس محمد بن المحب وأظنه هو فيحرر . ###$857655495147$# $$$ محمد الشمس بن النحاس الدمشقي الخواجا . مضى ف	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09652	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$788353010161$# $$$	وآخرون ولم يعرف بمن تفقه هو ولا وقت وفاته . ###$788353010161$# $$$ محمد الشمس بن الهيصم أخو التاج عبد الرزاق وا	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09653	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$694081833460$# $$$	السعود والمحلي ومات قبله بقليل وكان فاضلا . ###$694081833460$# $$$ محمد المحب بن الجليس الحنبلي . في ابن محمد ب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09655	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$458642967039$# $$$	ء بما التزمه ، مات في شوال سنة خمس وخمسين . ###$458642967039$# $$$ محمد ناصر الدين بن فخر الدين بن النيدي في اب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09656	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$620396300800$# $$$	خر سنة إحدى وعشرين . ذكره شيخنا في إنبائه . ###$620396300800$# $$$ محمد ناصر الدين بن التنسي ، كذا رأيت اسمه في	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09656	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$335389149698$# $$$	وابه أحمد بن محمد بن محمد بن محمد وقد مضى . ###$335389149698$# $$$ محمد ناصر الدين بن تيمية في ابن محمد ابن عب	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09657	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$185874795014$# $$$	قابة الجيش مدة طويلة ذكره شيخنا في إنبائه . ###$185874795014$# $$$ محمد ناصر الدين بن الطحان القاهري الشافعي أح	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D09659	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$755373197831$# $$$	شرف %~% أبو التقي المقصد الأسني لمن قصدا % ###$755373197831$# $$$ محمد بن بطالة أحد المعتقدين . مضى في ابن عبد	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
